quote_date,region,desc,price
2022-04-01,South East,Liquid Fuels,13484.44
2022-04-01,South East,Maintenance and repairs,14485.689999999999
2022-04-01,South East,Major appliances and small electric goods,62752.37
2022-04-01,South East,Major durables for in/outdoor recreation,4000.11
2022-04-01,South East,Materials for maintenance and repair,2611.09
2022-04-01,South East,Meat,4602.29
2022-04-01,South East,Medical services and paramedical services,2601.0
2022-04-01,South East,"Milk, cheese and eggs",1435.27
2022-04-01,South East,"Mineral waters, soft drinks and juices",589.2
2022-04-01,South East,"Misc. printed matter, stationery, drawing materials",1058.0
2022-04-01,South East,Motorcycles and bicycles,24929.92
2022-04-01,South East,Non-durable household goods,776.23
2022-04-01,South East,Oils and fats,348.23
2022-04-01,South East,Other clothing and clothing accessories,3397.37
2022-04-01,South East,Other medical and therapeutic equipment,2899.0699999999997
2022-04-01,South East,Other personal effects,8076.120000000001
2022-04-01,South East,Other services,9775.89
2022-04-01,South East,Other services nec,356532.83999999997
2022-04-01,South East,Passenger transport by road,12589.44
2022-04-01,South East,"Pets, related products and services",3257.42
2022-04-01,South East,Pharmaceutical products,558.17
2022-04-01,South East,"Photographic, cinematographic and optical equipment",1598.92
2022-04-01,South East,Reception and reproduction of sound and pictures,34875.53
2022-04-01,South East,Recording media,416.06
2022-04-01,South East,Recreational and sporting services,9716.14
2022-04-01,South East,Repair of audio-visual equipment & related products,943.9
2022-04-01,South East,Repair of household appliances,866.84
2022-04-01,South East,Restaurants & cafes,7952.62
2022-04-01,South East,Services for maintenance and repair,5712.66
2022-04-01,South East,Social protection,57669.54
2022-04-01,South East,Solid Fuels,638.64
2022-04-01,South East,Spare parts and accessories,3146.87
2022-04-01,South East,Spirits,2512.9
2022-04-01,South East,"Sugar, jam, syrups, chocolate and confectionery",431.67
2022-04-01,South East,Telephone and telefax equipment and services,3439.24
2022-04-01,South East,Tobacco,2898.8199999999997
2022-04-01,South East,Tools and equipment for house and garden,9077.82
2022-04-01,South East,Vegetables including potatoes and tubers,2225.71
2022-04-01,South East,Wine,2025.08
2022-04-01,South West,Accommodation services,668.62
2022-04-01,South West,Appliances and products for personal care,5679.0599999999995
2022-04-01,South West,Beer,477.5
2022-04-01,South West,Books,917.85
2022-04-01,South West,Bread and cereals,590.26
2022-04-01,South West,Canteens,91.22
2022-04-01,South West,Carpets and other floor coverings,4367.48
2022-04-01,South West,"Cleaning, repair and hire of clothing",815.3
2022-04-01,South West,"Coffee, tea and cocoa",290.83
2022-04-01,South West,Cultural services,336.88
2022-04-01,South West,Dental services,845.19
2022-04-01,South West,Domestic services and household services,1969.45
2022-04-01,South West,Equipment for sport and open-air recreation,3789.7000000000003
2022-04-01,South West,Fish,740.91
2022-04-01,South West,Food products nec,686.25
2022-04-01,South West,Footwear including repairs,24848.3
2022-04-01,South West,Fruit,2186.14
2022-04-01,South West,Fuels and lubricants,170.09
2022-04-01,South West,Furniture and furnishings,157602.43
2022-04-01,South West,"Games, toys and hobbies",3628.46
2022-04-01,South West,"Gardens, plants and flowers",311.58000000000004
2022-04-01,South West,Garments,39116.83
2022-04-01,South West,"Glassware, tableware and household utensils",3936.84
2022-04-01,South West,Hairdressing and personal grooming establishments,2485.85
2022-04-01,South West,Hospital services,21428.0
2022-04-01,South West,Household textiles,10673.76
2022-04-01,South West,"Jewellery, clocks and watches",31031.18
2022-04-01,South West,Liquid Fuels,13054.98
2022-04-01,South West,Maintenance and repairs,4426.87
2022-04-01,South West,Major appliances and small electric goods,44660.97
2022-04-01,South West,Major durables for in/outdoor recreation,1410.58
2022-04-01,South West,Materials for maintenance and repair,1423.21
2022-04-01,South West,Meat,2689.98
2022-04-01,South West,Medical services and paramedical services,1048.0
2022-04-01,South West,"Milk, cheese and eggs",933.95
2022-04-01,South West,"Mineral waters, soft drinks and juices",431.09
2022-04-01,South West,"Misc. printed matter, stationery, drawing materials",730.75
2022-04-01,South West,Motorcycles and bicycles,17801.95
2022-04-01,South West,Non-durable household goods,497.1
2022-04-01,South West,Oils and fats,257.63
2022-04-01,South West,Other clothing and clothing accessories,2102.24
2022-04-01,South West,Other medical and therapeutic equipment,1691.94
2022-04-01,South West,Other personal effects,5900.4
2022-04-01,South West,Other services,5642.68
2022-04-01,South West,Other services nec,229423.6
2022-04-01,South West,Passenger transport by road,7759.599999999999
2022-04-01,South West,"Pets, related products and services",1837.2500000000002
2022-04-01,South West,Pharmaceutical products,296.43
2022-04-01,South West,"Photographic, cinematographic and optical equipment",1598.92
2022-04-01,South West,Reception and reproduction of sound and pictures,24693.02
2022-04-01,South West,Recording media,336.36
2022-04-01,South West,Recreational and sporting services,4341.9800000000005
2022-04-01,South West,Repair of audio-visual equipment & related products,622.0
2022-04-01,South West,Repair of household appliances,956.58
2022-04-01,South West,Restaurants & cafes,4065.36
2022-04-01,South West,Services for maintenance and repair,2530.68
2022-04-01,South West,Social protection,30752.34
2022-04-01,South West,Solid Fuels,353.96
2022-04-01,South West,Spare parts and accessories,1292.09
2022-04-01,South West,Spirits,1671.1499999999999
2022-04-01,South West,"Sugar, jam, syrups, chocolate and confectionery",287.68
2022-04-01,South West,Telephone and telefax equipment and services,2340.8599999999997
2022-04-01,South West,Tobacco,1750.76
2022-04-01,South West,Tools and equipment for house and garden,5176.22
2022-04-01,South West,Vegetables including potatoes and tubers,1366.25
2022-04-01,South West,Wine,1336.0300000000002
2022-04-01,Wales,Accommodation services,340.0
2022-04-01,Wales,Appliances and products for personal care,4777.42
2022-04-01,Wales,Beer,400.40000000000003
2022-04-01,Wales,Books,618.64
2022-04-01,Wales,Bread and cereals,423.44
2022-04-01,Wales,Canteens,48.57
2022-04-01,Wales,Carpets and other floor coverings,2595.8
2022-04-01,Wales,"Cleaning, repair and hire of clothing",353.89
2022-04-01,Wales,"Coffee, tea and cocoa",248.89000000000001
2022-04-01,Wales,Cultural services,199.2
2022-04-01,Wales,Dental services,322.0
2022-04-01,Wales,Domestic services and household services,307.8
2022-04-01,Wales,Equipment for sport and open-air recreation,2508.9300000000003
2022-04-01,Wales,Fish,581.59
2022-04-01,Wales,Food products nec,555.9499999999999
2022-04-01,Wales,Footwear including repairs,14660.2
2022-04-01,Wales,Fruit,1222.79
2022-04-01,Wales,Fuels and lubricants,72.73
2022-04-01,Wales,Furniture and furnishings,74437.83
2022-04-01,Wales,"Games, toys and hobbies",3124.75
2022-04-01,Wales,"Gardens, plants and flowers",177.49
2022-04-01,Wales,Garments,20832.01
2022-04-01,Wales,"Glassware, tableware and household utensils",2809.66
2022-04-01,Wales,Hairdressing and personal grooming establishments,678.0
2022-04-01,Wales,Hospital services,9665.42
2022-04-01,Wales,Household textiles,6081.72
2022-04-01,Wales,"Jewellery, clocks and watches",25070.319999999996
2022-04-01,Wales,Liquid Fuels,2985.05
2022-04-01,Wales,Maintenance and repairs,3065.43
2022-04-01,Wales,Major appliances and small electric goods,37986.15
2022-04-01,Wales,Major durables for in/outdoor recreation,703.99
2022-04-01,Wales,Materials for maintenance and repair,967.86
2022-04-01,Wales,Meat,1664.65
2022-04-01,Wales,Medical services and paramedical services,625.5
2022-04-01,Wales,"Milk, cheese and eggs",699.11
2022-04-01,Wales,"Mineral waters, soft drinks and juices",298.19
2022-04-01,Wales,"Misc. printed matter, stationery, drawing materials",443.59000000000003
2022-04-01,Wales,Motorcycles and bicycles,8501.97
2022-04-01,Wales,Non-durable household goods,345.47
2022-04-01,Wales,Oils and fats,205.23
2022-04-01,Wales,Other clothing and clothing accessories,1459.12
2022-04-01,Wales,Other medical and therapeutic equipment,754.19
2022-04-01,Wales,Other personal effects,4640.8099999999995
2022-04-01,Wales,Other services,2542.08
2022-04-01,Wales,Other services nec,90218.4
2022-04-01,Wales,Passenger transport by road,2821.5
2022-04-01,Wales,"Pets, related products and services",889.5699999999999
2022-04-01,Wales,Pharmaceutical products,257.47
2022-04-01,Wales,"Photographic, cinematographic and optical equipment",1598.92
2022-04-01,Wales,Reception and reproduction of sound and pictures,20825.91
2022-04-01,Wales,Recording media,241.29
2022-04-01,Wales,Recreational and sporting services,2861.9100000000003
2022-04-01,Wales,Repair of audio-visual equipment & related products,418.0
2022-04-01,Wales,Repair of household appliances,286.0
2022-04-01,Wales,Restaurants & cafes,2228.78
2022-04-01,Wales,Services for maintenance and repair,658.8
2022-04-01,Wales,Social protection,9846.76
2022-04-01,Wales,Solid Fuels,82.4
2022-04-01,Wales,Spare parts and accessories,565.14
2022-04-01,Wales,Spirits,1169.76
2022-04-01,Wales,"Sugar, jam, syrups, chocolate and confectionery",181.59
2022-04-01,Wales,Telephone and telefax equipment and services,2098.54
2022-04-01,Wales,Tobacco,1100.94
2022-04-01,Wales,Tools and equipment for house and garden,3793.2200000000003
2022-04-01,Wales,Vegetables including potatoes and tubers,914.58
2022-04-01,Wales,Wine,941.66
2022-04-01,West Midlands,Accommodation services,1912.9
2022-04-01,West Midlands,Appliances and products for personal care,4859.88
2022-04-01,West Midlands,Beer,435.12
2022-04-01,West Midlands,Books,1059.0
2022-04-01,West Midlands,Bread and cereals,593.33
2022-04-01,West Midlands,Canteens,90.42
2022-04-01,West Midlands,Carpets and other floor coverings,4784.67
2022-04-01,West Midlands,"Cleaning, repair and hire of clothing",1033.8899999999999
2022-04-01,West Midlands,"Coffee, tea and cocoa",311.51
2022-04-01,West Midlands,Cultural services,266.08
2022-04-01,West Midlands,Dental services,570.12
2022-04-01,West Midlands,Domestic services and household services,373.75
2022-04-01,West Midlands,Equipment for sport and open-air recreation,5083.24
2022-04-01,West Midlands,Fish,728.42
2022-04-01,West Midlands,Food products nec,723.27
2022-04-01,West Midlands,Footwear including repairs,23658.32
2022-04-01,West Midlands,Fruit,2042.23
2022-04-01,West Midlands,Fuels and lubricants,149.94
2022-04-01,West Midlands,Furniture and furnishings,179486.54
2022-04-01,West Midlands,"Games, toys and hobbies",3672.46
2022-04-01,West Midlands,"Gardens, plants and flowers",326.52
2022-04-01,West Midlands,Garments,39054.63
2022-04-01,West Midlands,"Glassware, tableware and household utensils",3187.94
2022-04-01,West Midlands,Hairdressing and personal grooming establishments,2405.8
2022-04-01,West Midlands,Hospital services,15801.0
2022-04-01,West Midlands,Household textiles,9255.48
2022-04-01,West Midlands,"Jewellery, clocks and watches",43316.17
2022-04-01,West Midlands,Liquid Fuels,3699.6800000000003
2022-04-01,West Midlands,Maintenance and repairs,7460.0599999999995
2022-04-01,West Midlands,Major appliances and small electric goods,48329.67
2022-04-01,West Midlands,Major durables for in/outdoor recreation,950.0
2022-04-01,West Midlands,Materials for maintenance and repair,1690.6
2022-04-01,West Midlands,Meat,2436.55
2022-04-01,West Midlands,Medical services and paramedical services,968.0
2022-04-01,West Midlands,"Milk, cheese and eggs",970.16
2022-04-01,West Midlands,"Mineral waters, soft drinks and juices",408.23
2022-04-01,West Midlands,"Misc. printed matter, stationery, drawing materials",644.39
2022-04-01,West Midlands,Motorcycles and bicycles,13944.880000000001
2022-04-01,West Midlands,Non-durable household goods,501.84999999999997
2022-04-01,West Midlands,Oils and fats,251.8
2022-04-01,West Midlands,Other clothing and clothing accessories,2080.04
2022-04-01,West Midlands,Other medical and therapeutic equipment,1660.25
2022-04-01,West Midlands,Other personal effects,6630.09
2022-04-01,West Midlands,Other services,4930.99
2022-04-01,West Midlands,Other services nec,128845.88
2022-04-01,West Midlands,Passenger transport by road,4907.89
2022-04-01,West Midlands,"Pets, related products and services",1516.31
2022-04-01,West Midlands,Pharmaceutical products,325.24
2022-04-01,West Midlands,"Photographic, cinematographic and optical equipment",1598.92
2022-04-01,West Midlands,Reception and reproduction of sound and pictures,31040.81
2022-04-01,West Midlands,Recording media,292.18
2022-04-01,West Midlands,Recreational and sporting services,3692.9
2022-04-01,West Midlands,Repair of audio-visual equipment & related products,733.0
2022-04-01,West Midlands,Repair of household appliances,698.23
2022-04-01,West Midlands,Restaurants & cafes,4239.71
2022-04-01,West Midlands,Services for maintenance and repair,2270.4500000000003
2022-04-01,West Midlands,Social protection,17247.28
2022-04-01,West Midlands,Solid Fuels,162.39
2022-04-01,West Midlands,Spare parts and accessories,1744.37
2022-04-01,West Midlands,Spirits,1635.95
2022-04-01,West Midlands,"Sugar, jam, syrups, chocolate and confectionery",288.89
2022-04-01,West Midlands,Telephone and telefax equipment and services,2617.14
2022-04-01,West Midlands,Tobacco,1692.56
2022-04-01,West Midlands,Tools and equipment for house and garden,5736.86
2022-04-01,West Midlands,Vegetables including potatoes and tubers,1278.84
2022-04-01,West Midlands,Wine,1482.6399999999999
2022-04-01,Yorkshire and Humber,Accommodation services,1573.8600000000001
2022-04-01,Yorkshire and Humber,Appliances and products for personal care,5757.25
2022-04-01,Yorkshire and Humber,Beer,432.11
2022-04-01,Yorkshire and Humber,Books,975.58
2022-04-01,Yorkshire and Humber,Bread and cereals,574.5
2022-04-01,Yorkshire and Humber,Canteens,78.6
2022-04-01,Yorkshire and Humber,Carpets and other floor coverings,5032.8
2022-04-01,Yorkshire and Humber,"Cleaning, repair and hire of clothing",496.65
2022-04-01,Yorkshire and Humber,"Coffee, tea and cocoa",308.88
2022-04-01,Yorkshire and Humber,Cultural services,322.93
2022-04-01,Yorkshire and Humber,Dental services,384.45
2022-04-01,Yorkshire and Humber,Domestic services and household services,374.4
2022-04-01,Yorkshire and Humber,Equipment for sport and open-air recreation,3594.54
2022-04-01,Yorkshire and Humber,Fish,731.19
2022-04-01,Yorkshire and Humber,Food products nec,676.01
